date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,btc_log_return,spx_log_return,btc_rv_7d,spx_rv_7d,btc_rv_14d,spx_rv_14d,btc_rv_30d,spx_rv_30d,btc_iv,spx_iv,btc_vrp_7d,spx_vrp_7d,btc_vrp_14d,spx_vrp_14d,btc_vrp_30d,spx_vrp_30d,btc_stress,spx_stress,global_stress,regime_label
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,49.58,49.63,48.28,48.41,5305.4501953125,5328.31005859375,5255.580078125,5282.7001953125,4714880000,30.790000915527344,32.54999923706055,29.56999969482422,29.649999618530273,0.0108598449834582,0.0013259586237727,0.6033328954209721,0.6453718075491768,0.5841317005823679,0.5705222179409681,0.589636553083215,0.4105377687185785,0.4841,0.2964999961853027,-0.1192328954209721,-0.348871811363874,-0.1000317005823678,-0.2740222217556654,-0.105536553083215,-0.1140377725332757,0,1,1,stress
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,48.2,50.71,48.2,49.16,5232.93994140625,5232.93994140625,5101.6298828125,5158.2001953125,4226340000,32.75,35.75,31.790000915527344,33.81999969482422,0.0297860167696917,-0.023849648334018,0.4318562071117428,0.3080285498333075,0.5864842735562368,0.5746899459353494,0.5877052527021522,0.4142022957590274,0.4916,0.3381999969482422,0.0597437928882572,0.0301714471149346,-0.0948842735562368,-0.2364899489871071,-0.0961052527021522,-0.0760022988107851,0,1,1,stress
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,49.16,52.71,49.0,52.69,5207.669921875,5309.60986328125,5207.669921875,5287.759765625,4666950000,32.61000061035156,32.68000030517578,30.079999923706055,30.56999969482422,0.0655272558342847,0.0248069521254506,0.4182384935393595,0.2959002257826493,0.6334276267569473,0.5884033549627735,0.5369904692176926,0.4159489548922647,0.5268999999999999,0.3056999969482422,0.1086615064606404,0.0097997711655928,-0.1065276267569473,-0.2827033580145313,-0.0100904692176926,-0.1102489579440225,0,1,1,stress
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,52.69,52.86,49.4,49.42,5395.919921875,5469.68994140625,5356.169921875,5375.85986328125,5371390000,28.75,30.290000915527344,27.11000061035156,28.450000762939453,0.0026514695623879,0.0165238643668794,0.3954206718868633,0.292528229292232,0.6096813041052664,0.5934863872058453,0.517408772816203,0.4189917702933156,0.4942,0.2845000076293945,0.0987793281131367,-0.0080282216628374,-0.1154813041052664,-0.3089863795764508,-0.0232087728162029,-0.134491762663921,0,1,1,stress
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,49.42,49.42,46.66,46.96,5381.3798828125,5489.39990234375,5371.9599609375,5484.77001953125,4697710000,28.690000534057617,29.65999984741211,26.36000061035156,26.469999313354492,0.0030840074520417,0.0200566280825831,0.4037388990073788,0.314028638163226,0.6102118930388299,0.5620617844272161,0.5172052804123102,0.4231922536026913,0.4696,0.2646999931335449,0.0658611009926212,-0.049328645029681,-0.1406118930388299,-0.2973617912936712,-0.0476052804123101,-0.1584922604691463,0,0,0,normal
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,46.96,48.71,46.44,46.45,5489.72998046875,5528.10986328125,5455.85986328125,5525.2099609375,4236580000,26.219999313354492,27.200000762939453,24.84000015258789,24.84000015258789,0.0069792772557713,0.0073460847957005,0.3669885597524916,0.3141413145913274,0.6102514819782502,0.4834261133708244,0.5064819483533329,0.4218813336417997,0.4645,0.2484000015258789,0.0975114402475084,-0.0657413130654484,-0.1457514819782501,-0.2350261118449455,-0.0419819483533329,-0.1734813321159208,0,0,0,normal
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,48.12,48.61,46.38,47.05,5529.22021484375,5553.66015625,5468.64013671875,5528.75,4257880000,25.75,26.93000030517578,24.700000762939453,25.149999618530273,0.0039282969048316,0.0006405015390019,0.3680249004884744,0.2593968960864907,0.530594245805173,0.482585995761661,0.4986465670575535,0.4171653582532062,0.4705,0.2514999961853027,0.1024750995115255,-0.0078968999011879,-0.060094245805173,-0.2310859995763582,-0.0281465670575535,-0.1656653620679035,0,0,0,normal
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,47.05,47.24,46.04,46.17,5508.8701171875,5571.9501953125,5505.7001953125,5560.830078125,4747150000,24.760000228881836,25.989999771118164,23.760000228881836,24.170000076293945,-0.00797138443391,0.0057856415455563,0.3984764390970532,0.2568895001881579,0.4912257679122371,0.4719761971528661,0.4997722937929493,0.4170794723353263,0.4617,0.2417000007629394,0.0632235609029467,-0.0151894994252184,-0.0295257679122371,-0.2302761963899266,-0.0380722937929493,-0.1753794715723868,0,0,0,normal
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,46.17,46.79,45.02,45.07,5499.43994140625,5581.83984375,5433.240234375,5569.06005859375,5449490000,24.350000381469727,28.170000076293945,24.229999542236328,24.700000762939453,-0.0009002869702098,0.0014788972519335,0.3926778509132053,0.1508301158196386,0.396968608512192,0.2806397786913102,0.4966332209292229,0.4160265043014571,0.4507,0.2470000076293945,0.0580221490867947,0.0961698918097559,0.0537313914878079,-0.0336397710619156,-0.0459332209292229,-0.1690264966720625,0,0,0,normal
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,45.07,46.97,44.74,46.11,5625.14013671875,5658.91015625,5597.35009765625,5604.14013671875,4935270000,23.940000534057617,25.18000030517578,23.299999237060547,24.600000381469727,0.0243155458100097,0.0062793457164519,0.1573100098032844,0.1163578303282806,0.3389648768911315,0.2252859816517748,0.4825000604346622,0.4152004358939089,0.4611,0.2460000038146972,0.3037899901967156,0.1296421734864166,0.1221351231088685,0.0207140221629224,-0.0214000604346621,-0.1692004320792116,0,0,0,normal
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,46.11,48.1,44.38,44.54,5645.8798828125,5700.7001953125,5642.27978515625,5686.669921875,4854380000,23.6299991607666,24.31999969482422,22.34000015258789,22.68000030517578,0.0041083526584195,0.0146191911091127,0.1568004104295172,0.1111496211583476,0.3048644332539005,0.221847806966173,0.4714990863287286,0.4174302396148732,0.4454,0.2268000030517578,0.2885995895704828,0.1156503818934102,0.1405355667460995,0.0049521960855848,-0.0260990863287285,-0.1906302365631153,0,0,0,normal
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,46.35,46.87,44.89,45.0,5655.31982421875,5683.3798828125,5634.47998046875,5650.3798828125,4358260000,24.25,24.6299991607666,22.809999465942383,23.63999938964844,-0.0224772095681458,-0.0064020470293184,0.2275415177788562,0.1040468536660289,0.3350070535458248,0.2254634586293145,0.4777523337132456,0.4178524535833275,0.45,0.2363999938964844,0.2224584822211438,0.1323531402304555,0.1149929464541752,0.0109365352671699,-0.0277523337132455,-0.1814524596868431,0,0,0,normal
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,45.0,46.66,44.86,46.66,5605.8701171875,5649.580078125,5586.0400390625,5606.91015625,4717260000,23.969999313354492,25.11000061035156,23.899999618530273,24.760000228881836,0.0219287924377574,-0.0077229852783917,0.2591389050494297,0.122804942563776,0.3273482857561675,0.2293821928871005,0.4688686089173277,0.4150080037439253,0.4665999999999999,0.2476000022888183,0.2074610949505702,0.1247950597250423,0.1392517142438324,0.0182178094017178,-0.0022686089173277,-0.1674080014551069,0,0,0,normal
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,46.66,47.26,44.59,44.8,5614.18017578125,5654.72998046875,5578.64013671875,5631.27978515625,4987440000,24.559999465942383,25.6200008392334,23.290000915527344,23.549999237060547,0.0020269832486365,0.0043369381067101,0.2591889962035836,0.1229663430187803,0.3284242456933741,0.1978810943176123,0.4686876265071489,0.4152307842954559,0.4479999999999999,0.2354999923706054,0.1888110037964163,0.1125336493518251,0.1195757543066258,0.0376188980529931,-0.0206876265071489,-0.1797307919248504,0,0,0,normal
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,44.8,47.17,44.55,45.88,5663.60009765625,5720.10009765625,5635.3798828125,5663.93994140625,5627400000,22.84000015258789,23.61000061035156,21.8799991607666,22.479999542236328,0.062240212129403,0.0057830211474656,0.4241630614777275,0.122963515167466,0.3956600481076321,0.1973285939592288,0.4976177135980236,0.4144643122594832,0.4588,0.2247999954223632,0.0346369385222725,0.1018364802548972,0.0631399518923679,0.0274714014631344,-0.0388177135980235,-0.1896643168371199,0,0,0,normal
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,45.88,46.36,45.21,45.78,5679.64990234375,5691.68994140625,5644.14990234375,5659.91015625,4645090000,22.399999618530273,22.81999969482422,21.829999923706055,21.899999618530273,-0.002808564699583,-0.0007117341348763,0.4269415641777369,0.1245135081357921,0.394527801495694,0.1507189326275576,0.4982077752410304,0.4143676453498323,0.4578,0.2189999961853027,0.0308584358222631,0.0944864880495106,0.0632721985043059,0.0682810635577451,-0.0404077752410304,-0.1953676491645295,0,0,0,normal
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,47.13,48.45,45.29,45.44,5807.2001953125,5845.3701171875,5786.080078125,5844.18994140625,6014580000,19.84000015258789,20.440000534057617,18.13999938964844,18.38999938964844,-0.0017560958407042,0.0320399766770208,0.4259659142374514,0.2190415281098368,0.310663664078908,0.1695731385503196,0.4854736452510551,0.420193439907762,0.4543999999999999,0.1838999938964844,0.0284340857625485,-0.0351415342133523,0.1437363359210919,0.0143268553461647,-0.0310736452510551,-0.2362934460112775,0,0,0,normal
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,44.83,45.96,44.65,45.71,5854.14990234375,5906.64013671875,5845.02001953125,5886.5498046875,5516290000,18.690000534057617,18.850000381469727,17.649999618530273,18.219999313354492,0.0126867961942682,0.0072220590202459,0.424905049967735,0.2111594045342876,0.3109766315767028,0.1641061624028292,0.4778475480297279,0.4203623188012853,0.4571,0.1821999931335449,0.032194950032265,-0.0289594114007426,0.1461233684232972,0.0180938307307157,-0.0207475480297278,-0.2381623256677403,0,0,0,normal
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,45.71,45.76,44.65,44.79,5896.740234375,5906.5498046875,5872.10986328125,5892.580078125,5233450000,18.100000381469727,18.81999969482422,18.059999465942383,18.6200008392334,-0.0057405444459628,0.001023891242276,0.3802626615102424,0.1987502657427457,0.3156396363074933,0.1530846847842702,0.4741037431559639,0.4203138868157923,0.4478999999999999,0.1862000083923339,0.0676373384897575,-0.0125502573504117,0.1322603636925066,0.0331153236080637,-0.0262037431559639,-0.2341138784234583,0,0,0,normal
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,44.79,44.85,43.07,43.57,5869.81982421875,5924.2099609375,5865.16015625,5916.93017578125,4991290000,19.190000534057617,19.3799991607666,17.770000457763672,17.829999923706055,0.002469129551993,0.0041238174387576,0.3782477159615882,0.1757898620991907,0.3161964046520653,0.1527876553901269,0.460455745207423,0.4201026476642823,0.4357,0.1782999992370605,0.0574522840384117,0.0025101371378698,0.1195035953479347,0.0255123438469336,-0.024755745207423,-0.2418026484272217,0,0,0,normal
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,43.57,43.61,41.56,42.62,5929.08984375,5958.6201171875,5907.35986328125,5958.3798828125,4850850000,17.959999084472656,17.959999084472656,17.149999618530273,17.239999771118164,-0.0028935353660749,0.0069808493681001,0.3836486683539615,0.1743829988007139,0.3186186316975165,0.1517315252818627,0.4614553032550543,0.3914171119886477,0.4261999999999999,0.1723999977111816,0.0425513316460384,-0.0019830010895322,0.1075813683024835,0.0206684724293189,-0.0352553032550543,-0.219017114277466,0,0,0,normal
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,44.93,45.24,43.77,44.02,5902.8798828125,5968.60986328125,5895.68994140625,5963.60009765625,4144010000,19.84000015258789,19.920000076293945,17.920000076293945,18.13999938964844,0.0201869065124503,0.0008757295660482,0.1529247949374663,0.1794921447773377,0.3169256306272922,0.1528810048494072,0.4629735463928258,0.3398746392096164,0.4402,0.1813999938964844,0.2872752050625337,0.0019078491191467,0.1232743693727078,0.0285189890470772,-0.0227735463928257,-0.158474645313132,0,0,0,normal
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,44.02,47.38,44.01,47.3,5944.66015625,5953.06005859375,5909.259765625,5940.4599609375,4416850000,18.459999084472656,18.68000030517578,17.700000762939453,18.09000015258789,0.012016222070838,-0.0038877770695725,0.1544701757713118,0.1863741610353202,0.3145447167037398,0.1569157244783069,0.4190829548161711,0.3402108841536526,0.473,0.1809000015258789,0.3185298242286881,-0.0054741595094413,0.1584552832962601,0.023984277047572,0.0539170451838288,-0.1593108826277736,0,0,0,normal
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,47.3,49.24,46.31,49.13,5910.18017578125,5938.3701171875,5830.91015625,5844.60986328125,5254250000,18.770000457763672,21.049999237060547,17.770000457763672,20.8700008392334,0.02581277442421,-0.0162667192677588,0.1868837763221789,0.1295227140608856,0.3160165903270971,0.1797623346267258,0.3973087615985874,0.3404518697198115,0.4913,0.208700008392334,0.3044162236778211,0.0791772943314483,0.1752834096729029,0.0289376737656081,0.0939912384014126,-0.1317518613274775,0,0,0,normal
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,49.13,49.84,47.71,49.0,5841.259765625,5878.080078125,5825.81982421875,5842.009765625,5157050000,20.6200008392334,22.06999969482422,19.63999938964844,20.280000686645508,0.0185441127291967,-0.0004449700224211,0.1945931962594325,0.1193638060231554,0.3175025753631813,0.1720869021280493,0.3434629063760471,0.2239225892516677,0.49,0.202800006866455,0.2954068037405675,0.0834362008432996,0.1724974246368186,0.0307131047384057,0.1465370936239529,-0.0211225823852126,0,0,0,normal
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,49.0,49.0,45.6,47.68,5781.89013671875,5829.509765625,5767.41015625,5802.81982421875,4662820000,20.13999938964844,25.530000686645508,19.829999923706055,22.290000915527344,-0.0399835903745315,-0.0067308995914731,0.3542856271884292,0.1226331471765346,0.3584346192265522,0.1724007338994052,0.3470005541800248,0.1959463386016526,0.4768,0.2229000091552734,0.1225143728115708,0.1002668619787388,0.1183653807734478,0.0504992752558682,0.1297994458199752,0.0269536705536208,0,0,0,normal
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,47.13,47.43,45.3,46.16,5854.06982421875,5924.330078125,5854.06982421875,5921.5400390625,5366380000,20.6299991607666,21.010000228881836,18.950000762939453,18.959999084472656,0.0149812886219906,0.0202525808021843,0.358219603303044,0.1815537048291472,0.3547356664571225,0.1826766194902353,0.3294254382710923,0.1975698304344635,0.4615999999999999,0.1895999908447265,0.1033803966969559,0.0080462860155793,0.1068643335428774,0.0069233713544912,0.1321745617289076,-0.0079698395897369,0,0,0,normal
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,46.16,46.46,43.47,45.24,5925.5400390625,5939.919921875,5881.8798828125,5888.5498046875,4665050000,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,-0.0106718460844975,-0.0055868025764447,0.3700435572900941,0.1771882846322129,0.3631584633537736,0.1870165873807869,0.3338493321314583,0.1987018420877699,0.4524,0.1930999946594238,0.0823564427099059,0.0159117100272109,0.0892415366462264,0.0060834072786369,0.1185506678685417,-0.005601847428346,0,0,0,normal
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,45.24,45.24,43.54,44.61,5939.9599609375,5943.1298828125,5873.7998046875,5912.169921875,4569750000,18.25,20.200000762939453,18.11000061035156,19.18000030517578,-0.0205473253252083,0.0040031708706317,0.3841596537905053,0.1800563421790052,0.2820929771841257,0.1866905525315298,0.3395572811184973,0.198247874961727,0.4461,0.1918000030517578,0.0619403462094946,0.0117436608727526,0.1640070228158743,0.005109450520228,0.1065427188815026,-0.0064478719099691,0,0,0,normal
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,44.61,47.41,43.64,43.71,5903.669921875,5922.14013671875,5843.66015625,5911.68994140625,6378540000,19.61000061035156,20.549999237060547,18.56999969482422,18.56999969482422,-0.0153100281575464,-8.118845699520562e-05,0.3833123127981749,0.1791492279354622,0.2907278881342849,0.1864623908237734,0.346013020416913,0.1830239848673079,0.4371,0.1856999969482421,0.053787687201825,0.0065507690127799,0.146372111865715,-0.0007623938755312,0.0910869795830869,0.0026760120809342,0,0,0,normal
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,45.13,45.22,42.38,42.97,5896.68017578125,5937.39990234375,5861.43017578125,5935.93994140625,4832240000,19.809999465942383,20.450000762939453,18.36000061035156,18.36000061035156,0.0178472048981853,0.004093651490626,0.3596435384935075,0.1427715225328132,0.2992884572514351,0.1322138785985273,0.3472627374563525,0.1828753928141827,0.4296999999999999,0.1836000061035156,0.0700564615064924,0.0408284835707024,0.1304115427485648,0.0513861275049883,0.0824372625436474,0.0007246132893329,0,0,0,normal
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,42.97,43.72,42.47,42.83,5938.56005859375,5981.35009765625,5929.0,5970.3701171875,5026680000,18.829999923706055,19.209999084472656,17.639999389648438,17.690000534057617,-0.0045551268035746,0.0057835335353689,0.3206708904656676,0.1427885821178281,0.2963912386382236,0.1310611853417682,0.3421966018708658,0.1628973553392309,0.4282999999999999,0.1769000053405761,0.1076291095343323,0.034111423222748,0.1319087613617763,0.0458388199988079,0.0861033981291341,0.0140026500013452,0,0,0,normal
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,42.83,43.08,41.83,42.18,5978.93994140625,5990.47998046875,5966.10986328125,5970.81005859375,4767050000,17.68000030517578,18.06999969482422,17.40999984741211,17.610000610351562,-0.0064742251263659,7.368474471916267e-05,0.2326519455018909,0.1281931699704705,0.2967245151802713,0.1311212097617392,0.2939317143672386,0.1520066224758426,0.4218,0.1761000061035156,0.1891480544981091,0.0479068361330451,0.1250754848197287,0.0449787963417764,0.1278682856327614,0.024093383627673,0,0,0,normal
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,42.18,43.45,41.44,42.76,5985.669921875,5999.7001953125,5921.2001953125,5939.2998046875,5091850000,17.68000030517578,18.799999237060547,17.079999923706055,18.479999542236328,-0.0309248149110365,-0.0052913579786981,0.2420735333553181,0.0722171779984826,0.3255423355706895,0.1327666532709874,0.3106934932021663,0.1495800577686301,0.4276,0.1847999954223632,0.1855264666446819,0.1125828174238806,0.1020576644293104,0.0520333421513758,0.1169065067978336,0.0352199376537331,0,0,0,normal
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,42.76,42.89,40.52,40.53,5987.06005859375,6016.8701171875,5978.6298828125,6000.35986328125,4355710000,18.15999984741211,18.350000381469727,16.649999618530273,16.770000457763672,0.0270162096650293,0.0102281962153767,0.3284728290031025,0.0789256346483592,0.3471960213467721,0.1366079582228133,0.3186113187678566,0.1425735780840525,0.4053,0.1677000045776367,0.0768271709968975,0.0887743699292775,0.0581039786532279,0.0310920463548234,0.0866886812321434,0.0251264264935842,0,0,0,normal
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,42.52,42.85,41.46,42.61,6004.6298828125,6021.31005859375,5994.18017578125,6005.8798828125,4642360000,17.690000534057617,17.719999313354492,16.81999969482422,17.15999984741211,0.0557080808604971,0.0009195251863913,0.4645051506794121,0.0789346432799334,0.4126448885168575,0.1366104103206214,0.3527486369095403,0.142085046445579,0.4261,0.1715999984741211,-0.0384051506794121,0.0926653551941877,0.0134551114831424,0.0349895881534997,0.0733513630904597,0.029514952028542,0,0,0,normal
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,41.89,42.8,41.65,42.51,6009.91015625,6043.009765625,6000.27978515625,6038.81005859375,4882880000,17.5,17.989999771118164,16.68000030517578,16.950000762939453,0.0001031117578652,0.0054680125416468,0.4432667391981199,0.0790835017198647,0.4107484420429987,0.1365458307039852,0.3530325278265827,0.1421420779706873,0.4251,0.1695000076293945,-0.0181667391981198,0.0904165059095298,0.0143515579570012,0.0329541769254093,0.0720674721734173,0.0273579296587072,0,0,0,normal
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,42.51,42.69,40.86,40.95,6049.3798828125,6059.39990234375,6002.31982421875,6022.240234375,5111550000,17.040000915527344,18.09000015258789,16.229999542236328,17.260000228881836,-0.0148849235207292,-0.0027476603182873,0.457218978275783,0.0856343128461871,0.4016903214803522,0.1131106773533391,0.3557919460585283,0.1428084096135157,0.4095,0.1726000022888183,-0.0477189782757829,0.0869656894426312,0.0078096785196478,0.0594893249354792,0.0537080539414717,0.0297915926753026,0,0,0,normal
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,40.95,41.4,39.57,39.77,6009.89990234375,6045.43017578125,6003.8798828125,6045.259765625,4669500000,17.8700008392334,18.8700008392334,17.43000030517578,18.020000457763672,-0.0277493887872792,0.0038151330716763,0.4944941280288648,0.0828093005013713,0.4067863834719908,0.1126676707656593,0.367794773783483,0.1428014457226779,0.3977,0.1802000045776367,-0.0967941280288647,0.0973907040762654,-0.0090863834719907,0.0675323338119774,0.029905226216517,0.0373985588549588,0,0,0,normal
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,39.77,43.96,39.77,40.72,6000.56005859375,6026.16015625,5963.2099609375,5976.97021484375,5258910000,21.760000228881836,22.0,18.8799991607666,20.81999969482422,0.0037297023772628,-0.0113606685901028,0.4923224473564487,0.1149079221790729,0.3725867171461851,0.1213525674724199,0.3626394969965871,0.1480522489721699,0.4072,0.2081999969482421,-0.0851224473564487,0.0932920747691692,0.0346132828538149,0.0868474294758222,0.0445605030034129,0.0601477479760722,0,0,0,normal
2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,42.32,42.32,40.28,41.73,6004.0,6050.830078125,6004.0,6033.10986328125,5111710000,19.780000686645508,20.219999313354492,18.670000076293945,19.11000061035156,0.0068396035665066,0.0093488231481891,0.4355829009794763,0.1192960445390069,0.3674516535950906,0.0959061100943886,0.3627883037334477,0.1449496218756676,0.4172999999999999,0.1911000061035156,-0.0182829009794763,0.0718039615645087,0.0498483464049093,0.095193896009127,0.0545116962665522,0.046150384227848,0,0,0,normal
2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,41.73,42.19,40.72,41.62,6012.14990234375,6023.25,5974.7998046875,5982.72021484375,4955700000,20.530000686645508,21.790000915527344,19.549999237060547,21.600000381469727,-0.0212300913561666,-0.0083872597236431,0.4398076106923422,0.119221452905309,0.3752526917248251,0.1004513478947056,0.3620371612780997,0.1460561212919269,0.4161999999999999,0.2160000038146972,-0.0236076106923422,0.0967785509093882,0.0409473082751748,0.1155486559199916,0.0541628387219002,0.0699438825227703,0,0,0,normal
2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,41.62,41.7,39.6,39.69,5987.93017578125,6018.25,5971.89013671875,5980.8701171875,5106470000,20.899999618530273,21.579999923706055,19.59000015258789,20.13999938964844,0.0032048660451346,-0.0003092880347205,0.2203756869371364,0.1188687831074009,0.3661286186376201,0.0997266351025815,0.3577004134343524,0.1433650958421654,0.3969,0.2013999938964844,0.1765243130628635,0.0825312107890835,0.0307713813623798,0.1016733587939029,0.0391995865656475,0.058034898054319,0,0,0,normal
2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,40.21,41.53,39.03,40.67,5999.669921875,6018.2001953125,5952.56005859375,5967.83984375,7451500000,20.739999771118164,21.06999969482422,19.11000061035156,20.6200008392334,-0.0152635646283069,-0.0021810352155877,0.2184389311969627,0.111084384099602,0.3660921809126416,0.1004915951851423,0.3614580583050603,0.1437460768716155,0.4067,0.206200008392334,0.1882610688030373,0.0951156242927319,0.0406078190873583,0.1057084132071917,0.0452419416949397,0.0624539315207184,0,0,0,normal
2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,41.75,42.15,39.54,39.86,5969.669921875,6028.77001953125,5943.22998046875,6025.169921875,5597000000,21.149999618530273,22.510000228881836,19.81999969482422,19.829999923706055,0.0195176714130769,0.0095606550712594,0.2725588315905268,0.1292240126029472,0.3677774213769565,0.1065883933239508,0.3183084202700404,0.1450360078404358,0.3986,0.1982999992370605,0.1260411684094732,0.0690759866341133,0.0308225786230434,0.0917116059131097,0.0802915797299596,0.0532639913966247,0,0,0,normal
2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,39.87,41.2,39.0,39.05,6061.2099609375,6101.759765625,6059.25,6092.18017578125,5443690000,18.190000534057617,18.719999313354492,17.329999923706055,17.479999542236328,0.0070862171209309,0.0110603286169586,0.2229651404915297,0.1444582272986772,0.3685156064844044,0.1132582983863939,0.3186625103130493,0.147079165798798,0.3904999999999999,0.1747999954223632,0.1675348595084702,0.030341768123686,0.0219843935155955,0.0615416970359693,0.0718374896869506,0.0277208296235652,0,0,0,normal
2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,39.04,39.28,37.9,38.4,6104.22998046875,6108.509765625,6080.08984375,6092.16015625,5171110000,17.280000686645508,17.510000228881836,16.68000030517578,16.760000228881836,0.0117849635445264,-3.286108349665331e-06,0.2328037554935349,0.1167038777749702,0.3699785903249373,0.1132768022256369,0.3200613427770938,0.1173908743705905,0.384,0.1676000022888183,0.1511962445064651,0.0508961245138481,0.0140214096750627,0.0543232000631814,0.0639386572229062,0.0502091279182278,0,0,0,normal
2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,38.4,39.32,37.71,38.25,6112.08984375,6146.52001953125,6107.27001953125,6141.02001953125,5308140000,16.670000076293945,16.780000686645508,16.110000610351562,16.59000015258789,-0.0036728244556723,0.0079881310325167,0.231608500830441,0.1137083348151351,0.3401426181406105,0.1119900214700169,0.3185761161076206,0.1177423391108701,0.3825,0.1659000015258789,0.150891499169559,0.0521916667107438,0.0423573818593895,0.053909980055862,0.0639238838923794,0.0481576624150088,0,0,0,normal
2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,38.25,38.34,36.27,38.1,6150.7001953125,6187.68017578125,6132.35009765625,6173.06982421875,7889350000,16.309999465942383,17.290000915527344,16.1200008392334,16.31999969482422,0.0009395562683027,0.00520539925615,0.1772591695160228,0.0843376399453871,0.3230989941941,0.1070920442552154,0.3179541659736783,0.1182456042286375,0.381,0.1631999969482422,0.2037408304839772,0.0788623570028551,0.0579010058059,0.0561079526930267,0.0630458340263216,0.0449543927196046,0,0,0,normal
2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,39.34,39.34,37.69,37.74,6193.35986328125,6215.080078125,6174.97021484375,6204.9501953125,5782900000,17.190000534057617,17.43000030517578,16.549999237060547,16.729999542236328,0.0009235549592471,0.0051511375061288,0.1778763727959498,0.0774083579230213,0.2098985139025146,0.1077466908006414,0.3179287690210268,0.1184771708924133,0.3774,0.1672999954223633,0.1995236272040502,0.089891637499342,0.1675014860974854,0.0595533046217218,0.0594712309789732,0.0488228245299499,0,0,0,normal
2025-07-01,107146.51,107540.0,105250.85,105681.14,10505.62437,37.14,38.23,36.99,37.61,6187.25,6210.77978515625,6177.97021484375,6198.009765625,6275310000,16.979999542236328,17.479999542236328,16.510000228881836,16.829999923706055,-0.0137706094588064,-0.0011191571098791,0.1715348066576963,0.0732762991176642,0.2153253819475378,0.1076512358575699,0.32065813918592,0.1175937156815482,0.3761,0.1682999992370605,0.2045651933423037,0.0950237001193963,0.1607746180524621,0.0606487633794906,0.0554418608140799,0.0507062835555123,0,0,0,normal
